Store Code,DC Code,DC Name,Nama Toko,Kelurahan,Kecamatan,Kab/Kota,Latitude,Longitude,Tipe
I869,IZ01,CILACAP,KARANG KEMIRI [KAMI],KARANGKEMIRI,KEMANGKON,KOTA SEMARANG,-7.455524,109.383523,ALFAMART
I870,IZ01,CILACAP,RAYA SIDAURIP [ARIP],SIDAURIP,GANDRUNGMANGU,KABUPATEN BOGOR,-7.537067,108.837310,ALFAMART
I871,IZ01,CILACAP,KARANGGEDANG [KAGE],KARANGGEDANG,BUKATEJA,KOTA SEMARANG,-7.439349,109.487436,ALFAMART
I872,IZ01,CILACAP,MOJOTENGAH/F,KALIBEBER,MOJOTENGAH,KAB. WONOSOBO,-7.323400,109.902767,ALFAMART
I873,2PZ1,TEGAL,KARANGLEWAS [KALA],CABAWAN,MARGADANA,KOTA SEMARANG,-7.418750,109.201450,ALFAMART
I874,2PZ1,TEGAL,SPBU LINGKAR/F [SUKA],CABAWAN,MARGADANA,KOTA SEMARANG,-6.901240,109.015420,ALFAMART
I875,IZ01,CILACAP,PADANG JAYA [DAYA],PADANGJAYA,MAJENANG,KABUPATEN BOGOR,-7.299060,108.778230,ALFAMART
I876,IZ01,CILACAP,INPRES PURWOJATI/F [IMPU],PURWOJATI,PURWOJATI,KOTA SEMARANG,-7.493680,109.122483,ALFAMART
I877,IZ01,CILACAP,TENTARA PELAJAR/F [TNJR],KAWEDUSAN,KEBUMEN,KOTA SEMARANG,-7.664569,109.671315,ALFAMART
I878,2PZ1,TEGAL,SOKARAJA TENGAH/F [SOTE],SOKARAJA TENGAH,SOKARAJA,KOTA SEMARANG,-7.457597,109.294611,ALFAMART
I879,2PZ1,TEGAL,PANDAK/F [PANK],PANDAK,BATURRADEN,KOTA SEMARANG,-7.377258,109.240767,ALFAMART
I880,2PZ1,TEGAL,PABUARAN/F [BRUN],PABUARAN,PURWOKERTO UTARA,KOTA SEMARANG,-7.391884,109.244139,ALFAMART
I881,IZ01,CILACAP,BATULAWANG/F [BATG],SUKAMUKTI,PATARUMAN,KOTA BANJAR,-7.410627,108.546480,ALFAMART
I882,2PZ1,TEGAL,SOKARAJA DIAMOND/F [SODA],SOKARAJA WETAN,SOKARAJA,KOTA SEMARANG,-7.455271,109.305549,ALFAMART
I883,IZ01,CILACAP,PAHONJEAN MAJENANG/F [PHON],PAHONJEAN,MAJENANG,KABUPATEN BOGOR,-7.316230,108.738471,ALFAMART
I885,IZ01,CILACAP,MAJALENGKA/F [MLGK],MAJALENGKA,BAWANG,KOTA SEMARANG,-7.441332,109.620341,ALFAMART
I886,IZ01,CILACAP,GARDUJAYA PANAWANGAN/F [GDPW],GARDUJAYA,PANAWANGAN,KABUPATEN BOGOR,-7.079093,108.383904,ALFAMART
I887,2PZ1,TEGAL,RAYA LEBAKSIU/F [LBSI],LEBAKSIU KIDUL,LEBAKSIU,KOTA SEMARANG,-7.045210,109.138750,ALFAMART
I888,IZ01,CILACAP,CONDONGSARI [CDRI],CONDONGSARI,BANYUURIP,KOTA SEMARANG,-7.732831,109.977958,ALFAMART
I889,2PZ1,TEGAL,KAREN KLAHANG/F [KARK],KLAHANG,SOKARAJA,KOTA SEMARANG,-7.443556,109.312213,ALFAMART
I890,2PZ1,TEGAL,RAYA BANJARAN [RBRA],TEMBOK BANJARAN,ADIWERNA,KOTA SEMARANG,-6.941250,109.128750,ALFAMART
I891,IZ01,CILACAP,CIBIRU SADANANYA/F [CBSA],SADANANYA,SADANANYA,KABUPATEN BOGOR,-7.279625,108.314603,ALFAMART
I892,2PZ1,TEGAL,GUNUNG MURIA/F [GNMR],GRENDENG,PURWOKERTO UTARA,KOTA SEMARANG,-7.406214,109.250388,ALFAMART
I893,2PZ1,TEGAL,PANUSUPAN/F [PANP],CABAWAN,MARGADANA,KOTA SEMARANG,-7.415420,109.124510,ALFAMART
I894,2PZ1,TEGAL,TIPAR KIDUL/F [TIKL],PESURUNGAN KIDUL,TEGAL BARAT,KOTA SEMARANG,-7.421540,109.085420,ALFAMART
I895,2PZ1,TEGAL,PAGERAJI CILONGOK/F [PGCL],PAGERAJI,CILONGOK,KOTA SEMARANG,-7.409483,109.152803,ALFAMART
I896,IZ01,CILACAP,KARANGCENGIS/F [KCIS],KARANGCENGIS,BUKATEJA,KOTA SEMARANG,-7.439864,109.240221,ALFAMART
I897,2PZ1,TEGAL,GUNUNG SLAMET/F [GSLA],PABUARAN,PURWOKERTO UTARA,KOTA SEMARANG,-7.397731,109.250108,ALFAMART
I898,2PZ1,TEGAL,KARANGSALAM KIDUL/F [KGDU],KARANGSALAM KIDUL,KEDUNGBANTENG,KOTA SEMARANG,-7.410702,109.215884,ALFAMART
I899,2PZ1,TEGAL,BRIGHTSPBU LINGAPURA/F [BILA],CABAWAN,MARGADANA,KOTA SEMARANG,-7.195420,109.008740,ALFAMART
I900,IZ01,CILACAP,WANGON BARAT/F [WGBR],WANGON,WANGON,KOTA SEMARANG,-7.515483,109.046172,ALFAMART
I901,IZ01,CILACAP,MENGANTI RAWALO/F [MRLO],MENGANTI,RAWALO,KOTA SEMARANG,-7.549277,109.155530,ALFAMART
I902,IZ01,CILACAP,SENON [SNO],SENON,KEMANGKON,KOTA SEMARANG,-7.471259,109.365253,ALFAMART
I903,IZ01,CILACAP,WARINGINSARI/F [WARS],WARINGINSARI,LANGENSARI,KOTA BANJAR,-7.361627,108.643358,ALFAMART
I904,IZ01,CILACAP,WANGON TENGAH/F [WATH],WANGON,WANGON,KOTA SEMARANG,-7.516676,109.054021,ALFAMART
I905,2PZ1,TEGAL,SULTAN AGUNG/F [SUTG],KARANGKLESEM,PURWOKERTO SELATAN,KOTA SEMARANG,-7.447980,109.244356,ALFAMART
I906,2PZ1,TEGAL,JATI SAWIT [JAIT],GUNUNGJATI,BOJONG,KOTA SEMARANG,-7.254120,109.009540,ALFAMART
I907,IZ01,CILACAP,KALITENGAH GOMBONG/F [KLTO],KALITENGAH,GOMBONG,KOTA SEMARANG,-7.621278,109.509139,ALFAMART
I908,2PZ1,TEGAL,KOLONEL SUGIRI/F [KORI],SOKANEGARA,PURWOKERTO TIMUR,KOTA SEMARANG,-7.422016,109.234909,ALFAMART
I909,IZ01,CILACAP,SUDAGARAN/F [SDGA],SUDAGARAN,BANYUMAS,KOTA SEMARANG,-7.517588,109.293860,ALFAMART
I910,IZ01,CILACAP,KALIRUNGGAL/F [KLUG],RAWALO,RAWALO,KABUPATEN BANYUMAS,-7.537676,109.171351,ALFAMART
I911,2PZ1,TEGAL,DR SOEPARNO/F [DRSP],KARANGWANGKAL,PURWOKERTO UTARA,KOTA SEMARANG,-7.411675,109.254175,ALFAMART
I912,2PZ1,TEGAL,RAYA BATURADEN/F [RBTE],KARANGMANGU,BATURRADEN,KOTA SEMARANG,-7.324706,109.228525,ALFAMART
I913,IZ01,CILACAP,RAYA KLIRONG/F [RKLO],KLIRONG,KLIRONG,KOTA SEMARANG,-7.740169,109.628147,ALFAMART
I914,IZ01,CILACAP,KLAPAGADING WETAN/F [KPWE],KLAPAGADING,WANGON,KOTA SEMARANG,-7.519656,109.073214,ALFAMART
I915,IZ01,CILACAP,DANARAJA BMS/F [DRAJ],DANARAJA,BANYUMAS,KOTA SEMARANG,-7.528716,109.305106,ALFAMART
I916,2PZ1,TEGAL,SPBU BOJONGSARI/F [SBJR],CABAWAN,MARGADANA,KOTA SEMARANG,-7.368750,109.354120,ALFAMART
I917,IZ01,CILACAP,MEKARHARJA [MHAJ],MEKARHARJA,PURWAHARJA,KOTA BANJAR,-7.358084,108.571327,ALFAMART
I918,IZ01,CILACAP,TOYAREKA [TYRA],TOYAREKA,KEMANGKON,KOTA SEMARANG,-7.422629,109.366305,ALFAMART
I919,IZ01,CILACAP,KARANGPANINGAL/F [KANL],KARANGPANINGAL,PURWADADI,KABUPATEN BOGOR,-7.442252,108.661882,ALFAMART
I920,IZ01,CILACAP,SUKAMAJU BANJARSARI/F [SUBJ],BANJARSARI,BANJARSARI,KABUPATEN BOGOR,-7.479030,108.624865,ALFAMART
I921,IZ01,CILACAP,RAYA PAMARICAN/F [RPCA],SUKAJADI,PAMARICAN,KABUPATEN BOGOR,-7.477132,108.598211,ALFAMART
I922,IZ01,CILACAP,JATILAWANG WANAYASA/F [JLWS],JATILAWANG,WANAYASA,KOTA SEMARANG,-7.213497,109.766301,ALFAMART
I923,IZ01,CILACAP,YOS SUDARSO MAJENANG/F [YSMJ],SINDANGSARI,MAJENANG,KABUPATEN BOGOR,-7.300885,108.771670,ALFAMART
I924,2PZ1,TEGAL,RAYA TAMBAKSOGRA/F [RTSO],TAMBAKSOGRA,SUMBANG,KOTA SEMARANG,-7.389807,109.271559,ALFAMART
I925,2PZ1,TEGAL,PERUM ARCAWINANGUN/F [PCRA],ARCAWINANGUN,PURWOKERTO TIMUR,KOTA SEMARANG,-7.414549,109.256330,ALFAMART
I926,IZ01,CILACAP,CITOMO/F [CTOM],KLAPAGADING,WANGON,KOTA SEMARANG,-7.513173,109.068472,ALFAMART
I927,IZ01,CILACAP,KECILA/F [KCLA],KECILA,KEMRANJEN,KOTA SEMARANG,-7.595266,109.321709,ALFAMART
I928,2PZ1,TEGAL,TAMANSARI/F [MNSA],TAMANSARI,KARANGLEWAS,KOTA SEMARANG,-7.434850,109.189454,ALFAMART
I929,2PZ1,TEGAL,BUMIJAWA/F [BUJW],BUMIJAWA,BUMIJAWA,KOTA SEMARANG,-7.195420,109.168750,ALFAMART
I930,2PZ1,TEGAL,LETKOL ISDIMAN/F [LKIS],BANCAR,PURBALINGGA,KOTA SEMARANG,-7.393353,109.371538,ALFAMART
I931,2PZ1,TEGAL,GUNUNG KORAKAN/F [GURK],GUNUNGJATI,BOJONG,KOTA SEMARANG,-7.308750,109.345210,ALFAMART
I932,2PZ1,TEGAL,KARANGLO/F [KROL],KARANGLO,CILONGOK,KOTA SEMARANG,-7.398866,109.114480,ALFAMART
I933,IZ01,CILACAP,MULYASARI [MUSR],MULYASARI,PATARUMAN,KOTA BANJAR,-7.374001,108.591824,ALFAMART
I934,IZ01,CILACAP,SINARTANJUNG [SITJ],SINARTANJUNG,PATARUMAN,KOTA BANJAR,-7.368919,108.581268,ALFAMART
I935,IZ01,CILACAP,ATTAUJIEH/F [ATTA],RANDEGAN,KEBASEN,KOTA SEMARANG,-7.565941,109.228067,ALFAMART
I936,2PZ1,TEGAL,SUNAN BONANG/F [SBON],KEBANGGAN,SUMBANG,KOTA SEMARANG,-7.381099,109.261010,ALFAMART
I937,IZ01,CILACAP,SERAYU KROYA/F [SRKY],KARANGMANGU,KROYA,KOTA SEMARANG,-7.640237,109.247848,ALFAMART
I938,2PZ1,TEGAL,SILADO SUMBANG/F [SLDU],SILADO,SUMBANG,KOTA SEMARANG,-7.385692,109.299567,ALFAMART
I939,2PZ1,TEGAL,RAYA JATISAWIT [RJSW],CABAWAN,MARGADANA,KOTA SEMARANG,-7.251420,109.008740,ALFAMART
I940,IZ01,CILACAP,KSO WERO GOMBONG/F [KWGO],WERO,GOMBONG,KOTA SEMARANG,-7.609727,109.529063,ALFAMART
I941,2PZ1,TEGAL,MERDEKA/F [MDKB],KRANJI,PURWOKERTO TIMUR,KOTA SEMARANG,-7.425044,109.237230,ALFAMART
I942,2PZ1,TEGAL,BRIGHT YOS SUDARSO/F [BYOS],KARANGLEWAS LOR,PURWOKERTO BARAT,KOTA SEMARANG,-7.420327,109.204316,ALFAMART
I943,IZ01,CILACAP,CINANGSI CILACAP/F [CNCP],CINANGSI,GANDRUNGMANGU,KABUPATEN BOGOR,-7.460762,108.882781,ALFAMART
I944,IZ01,CILACAP,DPRD BANJAR/F [DPBJ],MEKARSARI,BANJAR,KOTA BANJAR,-7.382167,108.536181,ALFAMART
I945,IZ01,CILACAP,RAYA WANAREJA [RWJA],WANAREJA,WANAREJA,KABUPATEN BOGOR,-7.333557,108.675046,ALFAMART
I946,IZ01,CILACAP,CIKLAPA KEDUNGREJA [CKPA],CIKLAPA,KEDUNGREJA,KABUPATEN BOGOR,-7.495460,108.789749,ALFAMART
I947,IZ01,CILACAP,KALIWIRO/F [KALR],KALIWIRO,KALIWIRO,KOTA SEMARANG,-7.463872,109.852582,ALFAMART
I948,IZ01,CILACAP,RAYA TINGGARJAYA [RTIJ],TINGGARJAYA,SIDAREJA,KABUPATEN BOGOR,-7.484162,108.776957,ALFAMART
I949,IZ01,CILACAP,KEDUNGRANDU/F [KDDU],KEDUNGRANDU,PATIKRAJA,KOTA SEMARANG,-7.475338,109.220513,ALFAMART
I950,2PZ1,TEGAL,WIRADADI/F [WIRD],WIRADADI,SOKARAJA,KOTA SEMARANG,-7.459300,109.272031,ALFAMART
I951,2PZ1,TEGAL,SUDIMARA/F [SDIM],CABAWAN,MARGADANA,KOTA SEMARANG,-7.435420,109.112450,ALFAMART
I952,IZ01,CILACAP,SIKANCO DANASRI [SKCO],SIKANCO,NUSAWUNGU,KOTA SEMARANG,-7.632332,109.310536,ALFAMART
I953,2PZ1,TEGAL,JENSUD PWT/F [JPWT],CABAWAN,MARGADANA,KOTA SEMARANG,-7.425410,109.231250,ALFAMART
I954,IZ01,CILACAP,RAYA KLUMPRIT [KLUP],KLUMPRIT,NUSAWUNGU,KOTA SEMARANG,-7.662242,109.359535,ALFAMART
I955,IZ01,CILACAP,TANJUNGSARI MAJENANG [TJME],SINDANGSARI,MAJENANG,KABUPATEN BOGOR,-7.298914,108.768989,ALFAMART
I956,IZ01,CILACAP,SUKAJAYA PAMARICAN [SKYP],SUKAJAYA,PAMARICAN,KABUPATEN BOGOR,-7.415625,108.521771,ALFAMART
I957,IZ01,CILACAP,LETJEN SARWO EDI/F [LESW],SINDURJAN,PURWOREJO,KOTA SEMARANG,-7.712164,110.002582,ALFAMART
I958,IZ01,CILACAP,RAYA MUKTISARI/F [RMUK],MUKTISARI,LANGENSARI,KOTA BANJAR,-7.365870,108.640471,ALFAMART
I959,IZ01,CILACAP,RAYA PANUMBANGAN [RPNU],MEDANGLAYANG,PANUMBANGAN,KABUPATEN BOGOR,-7.170970,108.198473,ALFAMART
I960,2PZ1,TEGAL,RAYA PAGERBARANG [RPGE],PAGERBARANG,PAGERBARANG,KOTA SEMARANG,-6.995420,109.085420,ALFAMART
I961,IZ01,CILACAP,PASIRANGIN/F [PSGI],KERTASARI,CIAMIS,KABUPATEN BOGOR,-7.337708,108.368071,ALFAMART
I962,IZ01,CILACAP,RAYA BALOKANG [RBAL],BALOKANG,BANJAR,KOTA BANJAR,-7.370433,108.506367,ALFAMART
I963,IZ01,CILACAP,LAUT PETANAHAN/F [LAPT],MUNGGU,PETANAHAN,KOTA SEMARANG,-7.753017,109.586491,ALFAMART
I964,IZ01,CILACAP,WLAHAR PATIKRAJA/F [WLHA],WLAHAR KULON,PATIKRAJA,KOTA SEMARANG,-7.499993,109.258886,ALFAMART
I965,2PZ1,TEGAL,KALILANGKAP/F [KLAP],CABAWAN,MARGADANA,KOTA SEMARANG,-7.272140,108.995420,ALFAMART
I966,2PZ1,TEGAL,WISATA GUCI [WGCI],GUCI,BUMIJAWA,KOTA SEMARANG,-7.188750,109.168750,ALFAMART
I967,IZ01,CILACAP,SUDAGARAN SIDAREJA [SDRE],SUDAGARAN,SIDAREJA,KABUPATEN BOGOR,-7.486329,108.812289,ALFAMART
I968,2PZ1,TEGAL,RADEN PATAH/F [RDPT],LEDUG,KEMBARAN,KOTA SEMARANG,-7.422905,109.270522,ALFAMART
I969,IZ01,CILACAP,PRAPATAN SUCEN/F [PRSC],SUCENJURU TENGAH,BAYAN,KOTA SEMARANG,-7.711693,109.973931,ALFAMART
I970,2PZ1,TEGAL,PANCURENDANG/F [PANR],CABAWAN,MARGADANA,KOTA SEMARANG,-7.412450,109.081240,ALFAMART
I971,2PZ1,TEGAL,KEMUTUG KIDUL/F [KGTD],KEMUTUG KIDUL,BATURRADEN,KOTA SEMARANG,-7.339042,109.236602,ALFAMART
I972,2PZ1,TEGAL,KH HASYIM ASYARI/F [HSYA],KEMBARAN,KEMBARAN,KOTA SEMARANG,-7.404064,109.286320,ALFAMART
I973,IZ01,CILACAP,DR SUTOMO MAJENANG [SUMJ],JENANG,MAJENANG,KABUPATEN BOGOR,-7.296277,108.760861,ALFAMART
I974,2PZ1,TEGAL,DR ANGKA PWT/F [AGKP],PURWOKERTO LOR,PURWOKERTO TIMUR,KOTA SEMARANG,-7.416899,109.243357,ALFAMART
I975,IZ01,CILACAP,RAYA CANGKREPLOR [RCKO],CANGKREP LOR,PURWOREJO,KOTA SEMARANG,-7.726369,110.030551,ALFAMART
I976,IZ01,CILACAP,KEDUNGBULU [KDBL],TAMBAKREJA,KEDUNGREJA,KABUPATEN BOGOR,-7.539209,108.783653,ALFAMART
I977,IZ01,CILACAP,TENTARA PELAJAR BNJR/F [TRPJ],HEGARSARI,PATARUMAN,KOTA BANJAR,-7.379061,108.538847,ALFAMART
I978,2PZ1,TEGAL,RANDUSARI [RDSR],RANDUSARI,PAGERBARANG,KOTA SEMARANG,-7.006488,109.074164,ALFAMART
I979,IZ01,CILACAP,JENAR WETAN [JNWN],JENAR WETAN,PURWODADI,KOTA SEMARANG,-7.807626,110.009583,ALFAMART
I980,2PZ1,TEGAL,BUNIWAH [BNW],BUNIWAH,BOJONG,KOTA SEMARANG,-7.127295,109.144812,ALFAMART
I981,IZ01,CILACAP,RAYA PANAWANGAN/F [RPWG],SADAPAINGAN,PANAWANGAN,KABUPATEN BOGOR,-7.060535,108.369173,ALFAMART
I982,2PZ1,TEGAL,PAKUJATI/F [PJI],CABAWAN,MARGADANA,KOTA SEMARANG,-7.324510,109.012450,ALFAMART
I983,IZ01,CILACAP,UKIRSARI DAENDELS [UKLS],UKIRSARI,GRABAG,KOTA SEMARANG,-7.816353,109.838174,ALFAMART
I984,IZ01,CILACAP,GUNUNGSARI [GNS],KAWUNGANTEN LOR,KAWUNGANTEN,KABUPATEN CILACAP,-7.587889,108.918648,ALFAMART
I985,IZ01,CILACAP,GRABAG 2 [GRAB],DUKUHDUNGUS,GRABAG,KOTA SEMARANG,-7.778082,109.910472,ALFAMART
I986,IZ01,CILACAP,NOTOG PATIKRAJA/F [NTGP],NOTOG,PATIKRAJA,KABUPATEN PATI,-7.483167,109.214063,ALFAMART
I987,IZ01,CILACAP,RAYA RAJADESA [RJD],RAJADESA,RAJADESA,KABUPATEN BOGOR,-7.184084,108.439318,ALFAMART
I988,IZ01,CILACAP,CIHAURBEUTI RAYA/F [CHTR],CIHAURBEUTI,CIHAURBEUTI,KABUPATEN BOGOR,-7.227146,108.201697,ALFAMART
I989,IZ01,CILACAP,RAYA CISAGA [RYG],MEKARMUKTI,CISAGA,KOTA BANJAR,-7.346410,108.516079,ALFAMART
I990,2PZ1,TEGAL,BRIGHT LEBAKSIU/F [BRLU],LEBAKSIU KIDUL,LEBAKSIU,KOTA SEMARANG,-7.051240,109.141250,ALFAMART
I991,IZ01,CILACAP,PAGERALANG/F [PGRL],PAGERALANG,KEMRANJEN,KOTA SEMARANG,-7.578407,109.282231,ALFAMART
I992,IZ01,CILACAP,NGADIKUSUMAN/F [NGDK],NGADIKUSUMAN,KERTEK,KOTA SEMARANG,-7.377486,109.947788,ALFAMART
I993,2PZ1,TEGAL,KUTABAWA/F [KTBW],CABAWAN,MARGADANA,KOTA SEMARANG,-7.234120,109.324510,ALFAMART
I994,IZ01,CILACAP,DANAKERTA [DNKT],DANAKERTA,PUNGGELAN,KOTA SEMARANG,-7.355340,109.540920,ALFAMART
I995,IZ01,CILACAP,RAYA GUYANGAN/F [RYGN],BAPANGSARI,BAGELEN,KABUPATEN PURWOREJO,-7.842205,110.002151,ALFAMART
I996,IZ01,CILACAP,GANDRUNGMANIS LOR [GDNS],GANDRUNGMANIS,GANDRUNGMANGU,KABUPATEN BOGOR,-7.528330,108.858742,ALFAMART
I997,2PZ1,TEGAL,RAYA GERILYA [RYGY],CABAWAN,MARGADANA,KOTA SEMARANG,-7.438750,109.245120,ALFAMART
I998,IZ01,CILACAP,RE KOSASIH/F [REKS],BANJAR,BANJAR,KOTA BANJAR,-7.365115,108.533243,ALFAMART
I999,IZ01,CILACAP,TUNJUNG JATILAWANG/F [TNJL],TUNJUNG,JATILAWANG,KOTA SEMARANG,-7.536323,109.124579,ALFAMART
IA01,2PZ1,TEGAL,KALIBENDA/F [KBND],CABAWAN,MARGADANA,KOTA SEMARANG,-7.421540,109.054120,ALFAMART
IA02,2PZ1,TEGAL,OVERSTE ISDIMAN/F [OVST],PURWOKERTO LOR,PURWOKERTO TIMUR,KOTA SEMARANG,-7.421009,109.244171,ALFAMART
IA03,IZ01,CILACAP,KALIORI/F [KLOI],KALIORI,KALIBAGOR,KOTA SEMARANG,-7.503779,109.297125,ALFAMART
IA04,IZ01,CILACAP,KAMULYAN TAMBAK/F [KLMK],KAMULYAN,TAMBAK,KOTA SEMARANG,-7.613297,109.399898,ALFAMART
IA05,IZ01,CILACAP,ADISANA/F [ADSN],ADISANA,KEBASEN,KOTA SEMARANG,-7.592227,109.265960,ALFAMART
IA06,IZ01,CILACAP,BRIGHT KALIBAGOR/F [BTKB],KALIBAGOR,KALIBAGOR,KOTA SEMARANG,-7.486446,109.297691,ALFAMART
IA07,IZ01,CILACAP,RAWA BENDUNGAN/F [RAGA],MERTASINGA,CILACAP UTARA,KABUPATEN BOGOR,-6.415352,107.562382,ALFAMART
IA08,IZ01,CILACAP,SITUMANDALA/F [SMNL],SITUMANDALA,RANCAH,KABUPATEN BOGOR,-7.200757,108.504973,ALFAMART
IA09,IZ01,CILACAP,RAYA KUBANGKANGKUNG [RYK],KUBANGKANGKUNG,KAWUNGANTEN,KOTA SEMARANG,-7.620993,108.942109,ALFAMART
IA10,IZ01,CILACAP,PATUTREJO/F [PAJO],PATUTREJO,GRABAG,KOTA SEMARANG,-7.831111,109.895615,ALFAMART
IA11,IZ01,CILACAP,SUKARESIK /F [SAIK],SUKARESIK,SIDAMULIH,KABUPATEN BOGOR,-7.679758,108.577098,ALFAMART
IA13,IZ01,CILACAP,BUANA ORANGE/F [BANO],HANDAPHERANG,CIJEUNGJING,KABUPATEN BOGOR,-7.343486,108.392125,ALFAMART
IA14,IZ01,CILACAP,MAJENANG [MJNG],JENANG,MAJENANG,KABUPATEN BOGOR,-7.298810,108.764510,ALFAMART
IA15,IZ01,CILACAP,SOKA LAMA/F [SAAM],KEDAWUNG,PEJAGOAN,KOTA SEMARANG,-7.678840,109.642424,ALFAMART
IA16,IZ01,CILACAP,CUKANGLEULEUS [CULES],ADIMULYA,WANAREJA,KABUPATEN BOGOR,-7.340870,108.706014,ALFAMART
IA17,IZ01,CILACAP,GINTUNGREJA [GIJA],GINTUNGREJA,GANDRUNGMANGU,KABUPATEN BOGOR,-7.562929,108.868904,ALFAMART
IA18,IZ01,CILACAP,KSB KERTEK/F [KBKK],KERTEK,KERTEK,KOTA SEMARANG,-7.386764,109.960707,ALFAMART
IA19,IZ01,CILACAP,BANTENG LORENG [BAOR],BOJA,MAJENANG,KABUPATEN BOGOR,-7.270418,108.787454,ALFAMART
IA20,IZ01,CILACAP,RAYA KAWUNGANTEN [RKWT],KAWUNGANTEN,KAWUNGANTEN,KOTA SEMARANG,-7.585203,108.905548,ALFAMART
IA21,IZ01,CILACAP,RAWABAYEM [RWBY],MENGANTI,KESUGIHAN,KABUPATEN CILACAP,-7.664709,109.070576,ALFAMART
IA22,IZ01,CILACAP,RAYA SARWADADI [AYDI],SARWADADI,KAWUNGANTEN,KABUPATEN CILACAP,-7.551956,108.918263,ALFAMART
IA23,IZ01,CILACAP,BENER KALIURIP/F [BEUR],KALI URIP,BENER,KOTA SEMARANG,-7.639863,110.051407,ALFAMART
IA24,IZ01,CILACAP,KSB KEMRANJEN/F [KAJE],ALASMALANG,KEMRANJEN,KOTA SEMARANG,-7.586966,109.313239,ALFAMART
IA25,IZ01,CILACAP,RAYA MLIPAK/F [RAMLI],MLIPAK,WONOSOBO,KOTA SEMARANG,-7.370171,109.895984,ALFAMART
IA26,IZ01,CILACAP,BULUWANGI [BWAG],GANDRUNGMANGU,GANDRUNGMANGU,KABUPATEN BOGOR,-7.521510,108.858401,ALFAMART
IA27,IZ01,CILACAP,WIRAHADI/F [WIDI],IMBANAGARA,CIAMIS,KABUPATEN BOGOR,-7.323375,108.312944,ALFAMART
IA28,IZ01,CILACAP,RAYA TRITIH/F [RATIH],TRITIH LOR,JERUKLEGI,KOTA SEMARANG,-7.652952,109.046715,ALFAMART
IA29,IZ01,CILACAP,PRAMUKA BANYUMAS/F [PMKB],SUDAGARAN,BANYUMAS,KOTA SEMARANG,-7.526191,109.293715,ALFAMART
IA30,IZ01,CILACAP,WONOHARJO/F [WOHA],WONOHARJO,PANGANDARAN,KABUPATEN BOGOR,-7.677105,108.630628,ALFAMART
IA31,IZ01,CILACAP,BEDONO KLUWUNG [BOUN],BEDONO KLUWUNG,KEMIRI,KOTA SEMARANG,-7.678744,109.899748,ALFAMART
IA32,IZ01,CILACAP,RAYA BOJONG/F [YAJO],BOJONGMENGGER,CIJEUNGJING,KABUPATEN BOGOR,-7.347028,108.429520,ALFAMART
IA33,IZ01,CILACAP,SUDUNGDEWO/F [SDWO],SUDUNGDEWO,KERTEK,KOTA SEMARANG,-7.373020,109.939900,ALFAMART
IA34,IZ01,CILACAP,BANJAR/F [BAJA],BANJAR,BANJAR,KOTA BANJAR,-7.369950,108.540510,ALFAMART
IA35,IZ01,CILACAP,KALIYASA PUNTO [SATO],GUMILIR,CILACAP UTARA,KOTA SEMARANG,-7.690831,109.055085,ALFAMART
IA36,IZ01,CILACAP,TAMAN GADING/F [TANI],TEGALKAMULYAN,CILACAP SELATAN,KOTA SEMARANG,-7.708068,109.033324,ALFAMART
IA37,IZ01,CILACAP,RAYA TENTARA PELAJAR [TENA],TRITIH KULON,CILACAP UTARA,KOTA SEMARANG,-7.676421,109.039586,ALFAMART
IA38,IZ01,CILACAP,RAYA RAWA BENDUNGAN [YABE],TRITIH WETAN,JERUKLEGI,KOTA SEMARANG,-7.665035,109.049035,ALFAMART
IA39,IZ01,CILACAP,CISURU [CURU],CISURU,CIPARI,KABUPATEN BOGOR,-7.412500,108.736472,ALFAMART
IA40,IZ01,CILACAP,BUNTU KEMRANJEN/F [BUEN],KECILA,KEMRANJEN,KOTA SEMARANG,-7.593524,109.304904,ALFAMART
IA41,IZ01,CILACAP,JOGOBOYO/F [JOBO],JOGOBOYO,PURWODADI,KOTA SEMARANG,-7.883760,110.031510,ALFAMART
IA42,IZ01,CILACAP,KARANGREJA CIMANGGU [JACI],KARANGREJA,CIMANGGU,KABUPATEN BOGOR,-7.350709,108.803514,ALFAMART
IA43,IZ01,CILACAP,RAYA CIMINYAK [YAMI],CISAGA,CISAGA,KOTA BANJAR,-7.336528,108.514833,ALFAMART
IA44,IZ01,CILACAP,BRIGHT SPBU SUWUK/F [BUWU],TAMBAKMULYO,PURING,KOTA SEMARANG,-7.756916,109.479707,ALFAMART
IA45,IZ01,CILACAP,BANGSA KEBASEN/F [BAES],BUNTU,KROYA,KOTA SEMARANG,-7.585238,109.244704,ALFAMART
IA46,IZ01,CILACAP,BRIGHT SPBU PARIGI,PARIGI,PARIGI,KABUPATEN BOGOR,-7.696389,108.502028,ALFAMART
IA47,IZ01,CILACAP,BENDUNGAN MENGANTI [BETI],BOJONGSARI,KEDUNGREJA,KABUPATEN BOGOR,-7.462298,108.718750,ALFAMART
IA48,IZ01,CILACAP,RAYA KURIPAN [RUPA],KURIPAN KIDUL,KESUGIHAN,KOTA SEMARANG,-7.654366,109.068756,ALFAMART
IA49,IZ01,CILACAP,RAYA GUMILIR [RULI],GUMILIR,CILACAP UTARA,KOTA SEMARANG,-7.686498,109.042595,ALFAMART
