"store_code","store_name","branch_code","branch_name","fc_code","flagroute","mds_name","latitude","longitude","tipe_toko","","","",""
"KD72","ALFAMART TAMAN RATU INDAH [TRIN]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.167183448560536","106.76754551008344","AU 8P NON COKE","","","",""
"KD73","ALFAMART PERJUANGAN KBN JRK 3 [PJKK]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.201675","106.765570","AU 8P COKE","","","",""
"KD74","ALFAMART THALIB [TALB]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.158073870465159","106.81566383689642","AU 10P COKE","","","",""
"KD76","ALFAMART HAJI TOHIR [HATI]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.2239249","106.7680692","AU 10P COKE","","","",""
"KD79","ALFAMART BUNI [BUNI]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.145078333333333","106.82004833333333","AU 8P COKE","","","",""
"KD80","ALFAMART PLAZA KENARI MAS [PLKM]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.191513","106.848057","AU 8P COKE","","","",""
"KD80","ALFAMART PLAZA KENARI MAS [PLKM]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.191513","106.848057","AU 8P COKE","","","",""
"KD80","ALFAMART PLAZA KENARI MAS [PLKM]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.191513","106.848057","AU 8P COKE","","","",""
"KD82","ALFAMART MANGGA 2 DALAM 2 [M2D2]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.13735","106.82610000000001","","","","",""
"KD86","ALFAMART RUKO PERMATA ANCOL [RPAL]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.13269","106.83926","","","","",""
"kd87","ALFAMART KYAI CARINGIN [KACA]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.171219712123275","106.80821760557592","AU 8P COKE","","","",""
"KD89","ALFAMART GG MACAN 2 [GGM2]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.16470535","106.7715538","AU 8P COKE","","","",""
"KD90","ALFAMART TEBET UTARA DALAM [TUDA]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.2269668","106.8550109","","","","",""
"KD91","ALFAMART HARCO MANGGA 2 N 3 [HM23]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.138556666666667","106.82868333333333","","","","",""
"KD92","ALFAMART DR SATRIO [DRSR]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.225091377273202","106.82855017483234","AU 10P NON COKE","","","",""
"KD93","ALFAMART TANJUNG DUREN 462 [TADU]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.170489","106.783009","AU 10P COKE","","","",""
"KD94","ALFAMART BATU TULIS RAYA [BUTY]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.1630981","106.8259018","AU 10P COKE","","","",""
"KE03","ALFAMART KALIBARU TIMUR 7 [KITU]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.171939","106.849076","AU 8P COKE","","","",""
"KE03","ALFAMART KALIBARU TIMUR 7 [KITU]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.171939","106.849076","AU 8P COKE","","","",""
"KE06","ALFAMART DR SUSILO RAYA [DSRA]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.16620928","106.79362754","AU 10P COKE","","","",""
"KE08","ALFAMART KEBON JERUK XIV [KEJE]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.154364249669015","106.81865089572966","AU 8P COKE","","","",""
"KE09","ALFAMART PANJANG KEBON JRK 3 [PGKJ]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.195407","106.768929","AU 12P COKE","","","",""
"KE11","ALFAMART MURIA TANJAKAN 6 [MIKA]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.213292","106.840408","","","","",""
"KE13","ALFAMART KEMANGGISAN PULO [KEPU]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.204311","106.789895","AU 8P COKE","","","",""
"KE14","ALFAMART P. JAYAKARTA/F [PJTA]","KZ01","CIKOKOL","KZ01","K930","FEBRI","","","","","","",""
"KE16","ALFAMART MANGGA 17 [MA17]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.176152","106.774790","AU 10P COKE","","","",""
"KE17","ALFAMART FAHRUDIN 41 [FR41]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.1856461","106.815747","AU 10P COKE","","","",""
"KE17","ALFAMART FAHRUDIN 41 [FR41]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.1856461","106.815747","AU 10P COKE","","","",""
"KE18","ALFAMART SENI BUDAYA II [SEDA]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.1499486","106.78492437","AU 8P COKE","","","",""
"KE19","ALFAMART KENDAL 24 [KL24]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.20223","106.82390","","","","",""
"KE20","ALFAMART BANDENGAN UTARA/F [BNUR]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.133481666666667","106.80363666666666","AU 8P COKE","","","",""
"KE21","ALFAMART MESJID AL ANWAR [MEAL]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.210056","106.778058","AU 10P COKE","","","",""
"KE24","ALFAMART SALEMBA BLUNTAS 76 [SELU]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.196355","106.852639","AU 8P COKE","","","",""
"KE28","ALFAMART ISA [ISA]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.228153","106.779392","AU 10P COKE","","","",""
"KE29","ALFAMART LONTAR [LONT]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.212362","106.844307","AU 12P COKE","","","",""
"KE30","ALFAMART MENTENG ATS SLATAN 3 [MESA]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.217833","106.838551","AU 10P COKE","","","",""
"KE31","ALFAMART PEJOMPONGAN 3 [PEPO]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.201241","106.782725","","","","",""
"KE33","ALFAMART MERPATI RAYA 3 [MTR3]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.155904","106.775958","AU 10P COKE","","","",""
"KE34","ALFAMART DWI WARNA 3 [DIWA]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.152655","106.835226","AU 10P COKE","","","",""
"KE34","ALFAMART DWI WARNA 3 [DIWA]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.152655","106.835226","AU 10P COKE","","","",""
"KE35","ALFAMART LAUTZE 75 [LA75]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.159385","106.829711","AU 8P COKE","","","",""
"KE35","ALFAMART LAUTZE 75 [LA75]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.159385","106.829711","AU 8P COKE","","","",""
"KE36","ALFAMART BRIGJEN KATAMSO 22 [BIKA]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.189180","106.799340","AU 12P COKE","","","",""
"KE36","ALFAMART BRIGJEN KATAMSO 22 [BIKA]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.189180","106.799340","AU 12P COKE","","","",""
"KE37","ALFAMART KALIBARU TIMUR RAYA [KITA]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.17075941991061","106.84642625972629","AU 10P COKE","","","",""
"KE37","ALFAMART KALIBARU TIMUR RAYA [KITA]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.17075941991061","106.84642625972629","AU 10P COKE","","","",""
"KE39","ALFAMART ANGGREK CENDRAWSH 50 [ANCE]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.195364","106.768650","AU 10P COKE","","","",""
"KE40","ALFAMART KEPU SELATAN [KESE]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.159597","106.839160","AU 10P COKE","","","",""
"KE40","ALFAMART KEPU SELATAN [KESE]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.159597","106.839160","AU 10P COKE","","","",""
"KE41","ALFAMART PTB ANGKE JAYA 6 [PBAJ]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.151390","106.804982","AC 8P COKE","","","",""
"KE42","ALFAMART KEMANDORAN VIII [KEVI]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.210982","106.784142","AU 8P NON COKE","","","",""
"KE44","ALFAMART KRAMAT LONTAR [MALO]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.188794","106.848807","AU 8P COKE","","","",""
"KE44","ALFAMART KRAMAT LONTAR [MALO]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.188794","106.848807","AU 8P COKE","","","",""
"KE45","ALFAMART ANGGREK CAKRA 19 [ANCA]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.206917","106.785459","AU 10P COKE","","","",""
"KE46","ALFAMART ANDONG 33 [AN33]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.187110","106.801483","AU 12P COKE","","","",""
"KE46","ALFAMART ANDONG 33 [AN33]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.187110","106.801483","AU 12P COKE","","","",""
"KE49","ALFAMART BUNGUR RAYA KMY [BUAK]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.167436","106.842431","AU 10P COKE","","","",""
"KE49","ALFAMART BUNGUR RAYA KMY [BUAK]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.167436","106.842431","AU 10P COKE","","","",""
"KE50","ALFAMART KH MOH MANSYUR /F [KHMO]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.148074","106.807503","","","","",""
"KE51","ALFAMART PADEMANGAN 18 [PA18]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.139367","106.844795","AU 8P COKE","","","",""
"KE52","ALFAMART BUKIT DURI TANJAKAN [BIIT]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.219637","106.859180","AE 10P COKE","","","",""
"KE52","ALFAMART BUKIT DURI TANJAKAN [BIIT]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.219637","106.859180","AE 10P COKE","","","",""
"KE53","ALFAMART MANGGA BESAR TMNSARI [MBTA]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.152335","106.823751","AU 10P COKE","","","",""
"KE53","ALFAMART MANGGA BESAR TMNSARI [MBTA]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.152335","106.823751","AU 10P COKE","","","",""
"KE54","ALFAMART LATUMENTEN ANGKE [LAAN]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.148084","106.794412","AU 10P COKE","","","",""
"KE54","ALFAMART LATUMENTEN ANGKE [LAAN]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.148084","106.794412","AU 10P COKE","","","",""
"KE56","ALFAMART KOTA BAMBU [KBBU]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.186314","106.806877","AU 8P COKE","","","",""
"KE56","ALFAMART KOTA BAMBU [KBBU]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.186314","106.806877","AU 8P COKE","","","",""
"KE57","ALFAMART ASEM BARIS/F [AMBS]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.225046","106.859101","AU 8P COKE","","","",""
"KE59","ALFAMART KEBAYORAN LAMA 2/F [KLM2]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.207398","106.783591","AU 8P COKE","","","",""
"KE61","ALFAMART MUWARDI RAYA [MUYA]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.147908","106.803824","AC 10P COKE","","","",""
"KE62","ALFAMART JEMBATAN BESI 44 [JABI]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.15066916","106.79866631","AU 8P COKE","","","",""
"KE63","ALFAMART JATIBARU 64 [JIBU]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.18322","106.81223","","","","",""
"KE63","ALFAMART JATIBARU 64 [JIBU]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.18322","106.81223","","","","",""
"KE64","ALFAMART PRAMUKA 391 [P391]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.197087","106.856581","AU 10P COKE","","","",""
"KE65","ALFAMART GUNUNG SAHARI RAYA [GUSY]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.149454","106.834912","AU 10P COKE","","","",""
"KE65","ALFAMART GUNUNG SAHARI RAYA [GUSY]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.149454","106.834912","AU 10P COKE","","","",""
"KE66","ALFAMART PEJAGALAN I [PELA]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.137488","106.806886","AU 8P COKE","","","",""
"KE68","ALFAMART SAMANHUDI RAYA [SAAY]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.159163","106.836539","","","","",""
"KE69","ALFAMART KEMANDORAN PULO 1 [KEP1]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.207749","106.793464","AU 10P COKE","","","",""
"KE71","ALFAMART PALMERAH [PLMH]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.207438","106.790657","AU 8P COKE","","","",""
"KE72","ALFAMART PALMERAH UTARA [PLRU]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.201852","106.798240","AU 10P COKE","","","",""
"KE74","ALFAMART BUKIT DURI UTARA [BIDU]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.217072","106.855014","AU 10P COKE","","","",""
"KE74","ALFAMART BUKIT DURI UTARA [BIDU]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.217072","106.855014","AU 10P COKE","","","",""
"KE74","ALFAMART BUKIT DURI UTARA [BIDU]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.217072","106.855014","AU 10P COKE","","","",""
"KE75","ALFAMART JELAMBAR HADIAH 2 [JEH2]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.161507","106.781054","AU 10P COKE","","","",""
"KE76","ALFAMART JEMBATAN GAMBANG 25 [JG25]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.141202","106.797037","","","","",""
"KE77","ALFAMART BARKAH 2 [BAR2]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.223716","106.854797","AU 10P COKE","","","",""
"KE77","ALFAMART BARKAH 2 [BAR2]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.223716","106.854797","AU 10P COKE","","","",""
"KE77","ALFAMART BARKAH 2 [BAR2]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.223716","106.854797","AU 10P COKE","","","",""
"KE78","ALFAMART SALEMBA TENGAH 21 [ST21]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.193299","106.851759","AU 10P COKE","","","",""
"KE79","ALFAMART JEMBATAN BESI VIII [JESI]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.15253263","106.79758184","AU 8P COKE","","","",""
"KE80","ALFAMART ASEM BARIS 9 [ABA9]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.23149108607322","106.85947076417506","AU 8P COKE","","","",""
"KE81","ALFAMART JELAMBAR BARU VIII [JEBU]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.185738","106.772865","AU 10P COKE","","","",""
"KE86","ALFAMART JL BENDUNGAN JTLUHUR [JLBJ]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.214723","106.813300","AU 10P COKE","","","",""
"KE86","ALFAMART JL BENDUNGAN JTLUHUR [JLBJ]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.214723","106.813300","AU 10P COKE","","","",""
"KE89","ALFAMART KSB LOKOMART SENEN/F [KLOS]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.174049","106.843680","AC 6P COKE","","","",""
"KE89","ALFAMART KSB LOKOMART SENEN/F [KLOS]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.174049","106.843680","AC 6P COKE","","","",""
"KE91","ALFAMART JL H 28 KEBON BARU [JHKB]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.235128999687731","106.86235707253218","AU 8P COKE","","","",""
"KE92","ALFAMART RAWA KEPA 39 [RK39]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.17261163","106.80140759","AC 10P NON COKE","","","",""
"KE92","RAWA KEPA 39","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.1725073","106.8015061","","","","",""
"KE94","ALFAMART BLORA MENTENG [BOME]","KZ01","CIKOKOL","KZ01","K930","FEBRI","","","","","","",""
"KE95","ALFAMART KEBON KACANG 30 [KK30]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.1931732","106.8206769","AU 8P COKE","","","",""
"KE95","KEBON KACANG 30","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.1929924","106.8207764","","","","",""
"KE96","ALFAMART KETAPANG UTARA 139 [KU13]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.1585165","106.8179985","AU 10P COKE","","","",""
"KE97","ALFAMART PECENONGAN 46 [PN46]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.165587576106191","106.82613174431026","AU 8P COKE","","","",""
"KE98","ALFAMART MENTENG PULO [MEPU]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.217772","106.838467","AU 10P COKE","","","",""
"KF03","ALFAMART KS TUBUN 107 [KST7]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.197042","106.804670","AU 12P COKE","","","",""
"KF03","ALFAMART KS TUBUN 107 [KST7]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.197042","106.804670","AU 12P COKE","","","",""
"KF04","ALFAMART SYAHDAN RAYA/F [SHYA]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.2005881","106.7843991","AU 8P COKE","","","",""
"KF07","ALFAMART MANDALA 37 [MA37]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.1756117","106.7988993","AC 10P COKE","","","",""
"KF08","ALFAMART GREEN GARDEN A13 [GA13]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.165790585801005","106.76174414344132","AC 10P COKE","","","",""
"KF08","ALFAMART GREEN GARDEN A13 [GA13]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.165790585801005","106.76174414344132","AC 10P COKE","","","",""
"KF08","GREEN GARDEN A13","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.165738425","106.7614309","","","","",""
"KF09","ALFAMART KRENDANG UTARA II [KNTA]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.1481952","106.8036935","AC 10P COKE","","","",""
"KF09","KRENDANG UTARA II","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.1481497","106.8037406","","","","",""
"kf10","ALFAMART BALIKPAPAN 11 [BLPN]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.1708794","106.8129458","AC 10P COKE","","","",""
"KF10","BALIKPAPAN 11","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.1709334","106.8120981","","","","",""
"KF11","ALFAMART DURI MAS RAYA [DMAY]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.179046","106.771539","AU 10P COKE","","","",""
"KF11","DURI MAS RAYA","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.179003","106.771572","","","","",""
"KF13","ALFAMART RAJAWALI SELATAN 9 [RJSN]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.148017","106.838230","AC 10P COKE","","","",""
"KF15","ALFAMART KS TUBUN 88A [KSUA]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.192054","106.805579","AC 12P COKE","","","",""
"KF15","ALFAMART KS TUBUN 88A [KSUA]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.192054","106.805579","AC 12P COKE","","","",""
"KF15","KS TUBUN 88A","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.1916418","106.805951","","","","",""
"KF16","ALFAMART GUDANG PELURU 10 [GAPL]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.227749","106.862259","AU 10P COKE","","","",""
"KF16","ALFAMART GUDANG PELURU 10 [GAPL]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.227749","106.862259","AU 10P COKE","","","",""
"KF16","ALFAMART GUDANG PELURU 10 [GAPL]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.227749","106.862259","AU 10P COKE","","","",""
"KF16","GUDANG PELURU 10","KZ01","CIKOKOL","KZ01","K930","FEBRI","","","","","","",""
"KF20","ALFAMART MANGGA BESAR IX-105 [MBS9]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.1459150000000005","106.82381","AC 8P COKE","","","",""
"KF22","ALFAMART BUNGUR 31 [BNG3]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.230418","106.821472","AC 10P COKE","","","",""
"KF22","ALFAMART BUNGUR 31 [BNG3]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.230418","106.821472","AC 10P COKE","","","",""
"KF22","ALFAMART BUNGUR 31 [BNG3]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.230418","106.821472","AC 10P COKE","","","",""
"KF22","BUNGUR 31","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.1595622","106.8395589","","","","",""
"KF23","ALFAMART PANJANG RAYA 9","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.171135054901242","106.7653645388782","AC 10P COKE","","","",""
"KF23","JL PANJANG NO 9","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.170719","106.7654414","","","","",""
"KF24","ALFAMART ASEM BARIS NO.15 [ABRS]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.2261413","106.8590278","AC 10P COKE","","","",""
"KF26","ALFAMART DURI RAYA 108 [DRYA]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.1858951","106.7729512","AU 10P COKE","","","",""
"KF26","DURI RAYA 108","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.185891","106.772968","","","","",""
"KF27","ALFAMART RADEN SALEH 39 [RDSH]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.1923372","106.8420854","AC 10P COKE","","","",""
"KF27","ALFAMART RADEN SALEH 39 [RDSH]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.1923372","106.8420854","AC 10P COKE","","","",""
"KF27","RADEN SALEH 39","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.1923479","106.8419316","","","","",""
"KF29","ALFAMART ASEM BARIS 28 [ASBI]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.2389788","106.860302","AU 10P COKE","","","",""
"KF29","ASEM BARIS 28","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.2390476","106.8602648","","","","",""
"KF30","ALFAMART HAYAM WURUK 65 [HYRK]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.1576666666666675","106.81884333333333","AC 10P COKE","","","",""
"KF30","HAYAM WURUK 65","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.1577544","106.8186003","","","","",""
"KF31","ALFAMART ANTARA 67 [ANTR]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.16560","106.83445","AU 10P COKE","","","",""
"KF31","ANTARA 67","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.165621","106.83446","","","","",""
"KF33","ALFAMART KARET PEDURENAN 45 [KRUA]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.220941413193941","106.82854481041431","AU 12P COKE","","","",""
"KF33","ALFAMART PEDURENAN 45","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.220941413193941","106.82854481041431","AU 12P COKE","","","",""
"KF33","ALFAMART PEDURENAN 45","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.220941413193941","106.82854481041431","AU 12P COKE","","","",""
"KF33","KARET PEDURENAN 45","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.2210077","106.8285674","","","","",""
"KF34","ALFAMART KEBON JERUK RAYA 01A [KR01]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.145743","106.826353","AC 10P COKE","","","",""
"KF34","KEBON JERUK RAYA 01A","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.1988835","106.7810801","","","","",""
"KF36","KSB RSPAD 1","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.1758187","106.8384842","","","","",""
"KF37","KAWI RAYA 16","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.2105406","106.8343173","","","","",""
"KF38","ALFAMART MANGGA 01 [MNG1]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.177845","106.778897","","","","",""
"KF38","JL. MANGGA NO.01","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.1779518","106.7788757","","","","",""
"KF45","PALMERAH UTARA 62FGH","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.2038386","106.7966748","","","","",""
"KF46","ALFAMART MANGGA BESAR XI","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.1470199999999995","106.82534166666667","AC 10P COKE","","","",""
"KF46","ALFAMART MANGGA BESAR XI","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.1470199999999995","106.82534166666667","AC 10P COKE","","","",""
"KF47","ALFAMART HARUN RAYA [HNRY]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.203633998520672","106.77629437297583","AC 8P COKE","","","",""
"KF48","ALFAMART MENARA CYBER [MCBR]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.2265311","106.8319871","","","","",""
"KF48","ALFAMART MENARA CYBER [MCBR]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.2265311","106.8319871","","","","",""
"KF48","ALFAMART MENARA CYBER [MCBR]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.2265311","106.8319871","","","","",""
"KF49","ALFAMART AL BARKAH NO 33 [ALBA]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.220520","106.848260","AC 10P COKE","","","",""
"KF49","ALFAMART AL BARKAH NO 33 [ALBA]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.220520","106.848260","AC 10P COKE","","","",""
"KF49","ALFAMART AL BARKAH NO 33 [ALBA]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.220520","106.848260","AC 10P COKE","","","",""
"KF50","TAMAN ISMAIL MARZUKI","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.1906116","106.8382474","","","","",""
"KF51","ALFAMART TEBET TIMUR DALAM 61 [TIML]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.226860","106.854892","AC 10P COKE","","","",""
"KF51","ALFAMART TEBET TIMUR DALAM 61 [TIML]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.226860","106.854892","AC 10P COKE","","","",""
"KF51","ALFAMART TEBET TIMUR DALAM 61 [TIML]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.226860","106.854892","AC 10P COKE","","","",""
"KF51","TEBET TIMUR DALAM 61","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.2378257","106.8566012","","","","",""
"KF53","ALFAMART CIDENG BARAT 74 [CNBA]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.178664","106.812137","","","","",""
"KF53","CIDENG BARAT 74","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.1765258","106.812545","","","","",""
"KF54","ALFAMART TANJUNG DUREN BARAT [TNDR]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.177920","106.781412","AC 8P COKE","","","",""
"KF55","ALFAMART JL KEBAHAGIAAN [KBHN]","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.1545416","106.8168115","AC 10P COKE","","","",""
"KF55","JL KEBAHAGIAAN","KZ01","CIKOKOL","KZ01","K930","FEBRI","-6.1545416","106.8168115","","","","",""
